697	-16233	-22618	1651	460	119	1355	532
698	-16105	-22566	1653	484	118	1356	525
699	-15913	-22496	1654	623	120	1355	550
700	49738	43094	1657	677	109	1355	538
701	-15691	-22393	1659	571	120	1355	539
702	-15544	-22333	1662	444	108	1356	572
703	-15427	-22296	1664	592	223	1355	487
704	-15289	-22234	1667	392	91	1356	570
705	-15179	-22179	1669	952	73	1356	613
706	-15041	-22107	1671	498	161	1355	532
707	-14884	-22057	1675	659	112	1356	566
708	-14623	-21946	1677	474	110	1355	541
709	-14215	-21785	1679	652	126	1356	572
710	-14111	-21755	1680	342	137	1355	500
711	-13974	-21698	1681	393	90	1356	564
712	-13815	-21637	1683	1162	315	1355	509
713	-13656	-21576	1684	631	65	1355	661
714	-13548	-21541	1686	467	153	1355	487
715	-13456	-21499	1687	328	245	1355	527
716	-13362	-21466	1689	780	80	1355	705
717	-13143	-21395	1691	733	92	1355	541
718	-13051	-21358	1693	518	105	1355	535
719	-12865	-21287	1698	1162	1162	1355	505
720	-12731	-21239	1699	524	168	1355	498
721	-12606	-21176	1703	448	163	1355	533
722	-12152	-21001	1704	599	125	1355	508
723	-12060	-20974	1706	649	112	1355	544
724	-11869	-20910	1707	373	105	1355	561
725	-11723	-20853	1708	49	155	1355	492
726	-11610	-20806	1710	522	92	1356	561
727	-11471	-20755	1712	1012	159	1355	515
728	-11326	-20715	1713	426	138	1355	472
729	-11122	-20651	1714	482	122	1355	530
730	-10930	-20581	1715	634	60	1355	495
731	-10788	-20525	1717	1135	213	1355	531
732	-10663	-20469	1721	898	80	1356	615
733	-10451	-20399	1722	532	107	1355	544
734	-10303	-20364	1727	95	154	1355	497
735	-10172	-20306	1729	807	104	1356	559
736	-10043	-20258	1735	1162	211	1356	530
737	-9871	-20205	1738	690	176	1355	502
738	-9679	-20124	1740	41	150	1355	497
739	-9549	-20071	1742	563	194	1355	502
740	-9410	-20010	1745	450	143	1356	514
741	-9295	-19975	1747	356	104	1356	582
742	-9121	-19909	1749	873	138	1355	552
743	-9030	-19874	1751	895	89	1356	564
744	-8905	-19820	1755	452	124	1356	568
745	-8780	-19772	1757	504	108	1355	541
746	-8635	-19713	1758	1162	156	1356	570
747	-8467	-19641	1762	506	138	1355	507
748	-8336	-19596	1765	460	133	1355	540
749	-8220	-19557	1766	467	118	1355	547
750	57624	46098	1767	500	171	1355	478
751	-7804	-19400	1768	1048	140	1356	571
752	-7670	-19334	1770	429	136	1356	513
753	-7365	-19206	1771	571	149	1355	506
754	-7107	-19118	1773	792	400	1355	474
755	-6968	-19060	1775	1162	100	1356	587
756	-6724	-18968	1777	661	116	1356	568
757	-6616	-18929	1781	579	122	1356	560
758	-6512	-18889	1784	526	152	1355	492
759	-6374	-18840	1792	425	79	1355	714
760	-6258	-18782	1795	510	102	1356	569
761	-6127	-18717	1799	551	86	1356	582
762	-5976	-18670	1801	401	101	1355	534
763	-5877	-18641	1802	571	133	1355	546
764	-5708	-18578	1805	745	169	1355	550
765	-5534	-18525	1807	771	153	1355	490
766	-5422	-18481	1808	374	134	1356	509
767	-5256	-18417	1811	391	115	1356	520
768	-5135	-18376	1813	1162	246	1355	546
769	-4988	-18309	1816	917	147	1355	550
770	-4818	-18241	1821	51	116	1355	533
771	-4571	-18156	1822	825	131	1355	553
772	-4448	-18108	1825	36	109	1355	348
773	-4329	-18062	1828	1050	88	1356	565
774	-4228	-18024	1831	464	93	1355	536
775	-4077	-17969	1834	562	168	1355	502
776	-3939	-17925	1836	467	96	1356	574
777	-3809	-17871	1838	421	157	1356	517
778	-3669	-17817	1841	828	103	1355	611
779	-3476	-17738	1843	479	138	1355	542
780	-3360	-17673	1846	455	113	1355	553
781	-3237	-17617	1850	667	110	1355	535
782	-2943	-17523	1851	260	111	1355	531
783	-2780	-17456	1853	383	89	1356	699
784	-2686	-17420	1856	512	136	1356	514
785	-2593	-17386	1859	1010	114	1356	578
786	-2465	-17351	1860	454	101	1355	549
787	-2339	-17305	1862	661	123	1355	531
788	-2196	-17238	1865	467	165	1355	511
789	-2089	-17185	1867	350	131	1355	492
790	-1950	-17129	1869	810	111	1356	596
791	-1801	-17073	1872	565	104	1355	553
792	-1700	-17030	1875	492	114	1355	532
793	-1510	-16952	1877	732	130	1356	563
794	-1386	-16896	1881	414	111	1356	563
795	-1260	-16840	1883	873	132	1355	522
796	-1139	-16785	1884	467	118	1355	542
797	-957	-16720	1885	674	179	1355	536
798	-825	-16659	1890	915	151	1356	581
799	-716	-16616	1892	414	94	1356	567
800	64943	48981	1894	527	165	1355	473
801	-446	-16486	1897	1119	521	1356	455
802	-314	-16426	1899	827	199	1355	507
803	-151	-16371	1901	669	143	1355	498
804	73	-16273	1904	745	132	1356	569
805	175	-16231	1907	48	61	1355	452
806	278	-16192	1910	699	164	1355	539
807	473	-16110	1915	1162	212	1355	554
808	610	-16060	1916	769	181	1356	515
809	759	-15994	1918	862	141	1355	509
810	906	-15933	1920	449	96	1356	580
811	1019	-15881	1921	1162	91	1355	554
812	1148	-15840	1922	465	107	1355	504
813	1291	-15786	1925	599	309	1355	479
814	1405	-15739	1926	608	179	1356	523
815	1527	-15709	1929	650	127	1356	567
816	1646	-15672	1930	395	95	1355	543
817	1778	-15628	1931	1162	226	1355	523
818	1900	-15591	1933	476	110	1355	539
819	2083	-15507	1937	322	118	1355	517
820	2255	-15452	1938	560	139	1355	540
821	2376	-15406	1939	504	83	1355	658
822	2658	-15305	1944	572	141	1355	525
823	2782	-15267	1945	681	99	1355	532
824	2958	-15208	1948	453	214	1355	492
825	3070	-15163	1949	81	114	1355	551
826	3230	-15115	1950	33	220	1355	422
827	3338	-15066	1953	457	99	1355	545
828	3605	-14954	1957	87	698	1355	486
829	3708	-14911	1959	498	550	1356	463
830	3854	-14842	1963	578	159	1355	517
831	3966	-14795	1966	117	114	1355	466
832	4089	-14746	1968	434	112	1355	522
833	4215	-14698	1969	660	156	1356	527
834	4426	-14603	1971	57	179	1355	489
835	4550	-14548	1973	529	87	1356	582
836	4665	-14491	1977	413	155	1355	515
837	4798	-14443	1979	51	180	1355	494
838	4903	-14397	1983	1110	94	1356	557
839	5042	-14345	1985	499	134	1356	511
840	5342	-14226	1990	690	370	1355	535
841	5477	-14192	1993	612	122	1355	502
842	5567	-14162	1995	488	117	1355	551
843	5705	-14101	1998	531	363	1355	494
844	6162	-13935	2001	579	95	1356	615
845	6280	-13893	2003	525	106	1356	583
846	6447	-13837	2004	836	91	1356	578
847	6568	-13790	2007	784	130	1355	512
848	6759	-13715	2011	537	126	1355	546
849	6896	-13670	2014	37	244	1355	409
850	7029	51899	2015	724	232	1355	472
851	7126	-13606	2017	555	109	1356	559
852	7253	-13571	2018	452	200	1355	500
853	7385	-13536	2019	351	94	1355	555
854	7514	-13485	2022	631	120	1356	562
855	7709	-13413	2025	450	96	1355	597
856	7828	-13363	2026	531	142	1356	554
857	7930	-13332	2027	477	135	1355	543
858	8051	-13270	2029	730	105	1356	596
859	8160	-13239	2030	461	114	1355	537
860	8280	-13190	2031	451	93	1355	555
861	8439	-13137	2033	435	96	1355	532
862	8528	-13097	2036	586	229	1355	500
863	8684	-13038	2039	70	83	1355	447
864	8813	-13004	2040	70	128	1355	430
865	8923	-12954	2041	623	139	1355	483
866	9040	-12898	2044	453	91	1355	536
867	9188	-12856	2045	559	279	1355	499
868	9269	-12806	2049	43	105	1355	464
869	9391	-12751	2052	734	124	1355	536
870	9558	-12701	2053	1004	102	1355	561
871	9825	-12593	2055	37	119	1355	414
872	9938	-12551	2056	1121	131	1356	575
873	10165	-12476	2057	599	102	1356	617
874	10439	-12369	2060	411	102	1356	575
875	10559	-12321	2062	764	214	1355	525
876	10695	-12270	2064	609	153	1355	520
877	10866	-12194	2065	514	127	1355	478
878	11023	-12147	2069	303	115	1355	511
879	11116	-12107	2071	871	242	1356	516
880	11282	-12051	2073	52	179	1355	466
881	11509	-11975	2076	486	94	1356	581
882	11628	-11917	2078	428	206	1355	497
883	11858	-11838	2080	466	118	1355	497
884	11993	-11788	2082	706	163	1356	568
885	12123	-11750	2083	50	130	1355	492
886	12260	-11704	2084	635	163	1355	485
887	12388	-11663	2086	840	90	1356	595
888	12506	-11613	2088	757	124	1356	589
889	12636	-11561	2090	1162	146	1356	563
890	12736	-11536	2092	401	108	1355	502
891	12976	-11444	2093	424	255	1356	454
892	13083	-11392	2095	63	170	1355	420
893	13325	-11305	2097	1022	107	1356	568
894	13432	-11258	2100	455	110	1356	562
895	13560	-11220	2103	35	69	1355	489
896	13690	-11168	2104	527	113	1355	537
897	13850	-11109	2106	37	204	1355	486
898	13967	-11059	2108	535	129	1355	507
899	14080	-11014	2110	794	136	1356	561
900	14233	54567	2113	901	99	1355	552
901	14365	-10943	2114	1162	121	1355	548
902	14458	-10910	2115	492	82	1356	593
903	14570	-10855	2116	47	156	1355	387
904	14752	-10771	2120	535	125	1355	523
905	14889	-10723	2122	462	100	1355	544
906	15100	-10644	2123	86	113	1355	491
907	15297	-10552	2127	432	87	1355	589
908	15426	-10505	2130	359	194	1355	485
909	15556	-10463	2132	555	150	1355	548
910	15733	-10392	2134	851	154	1355	526
911	15832	-10352	2136	67	67	1355	549
912	15961	-10302	2141	851	137	1356	568
913	16063	-10258	2142	340	93	1355	520
914	16181	-10206	2144	554	68	1356	465
915	16370	-10132	2145	486	221	1355	490
916	16485	-10074	2147	626	111	1355	538
917	16615	-10026	2150	572	142	1355	530
918	16796	-9946	2153	518	99	1355	553
919	16922	-9901	2155	350	105	1355	524
920	17168	-9816	2157	495	108	1356	561
921	17298	-9764	2158	644	77	1355	548
922	17423	-9711	2159	506	107	1356	561
923	17646	-9630	2161	566	125	1356	512
924	17784	-9569	2164	965	87	1355	461
925	17883	-9539	2166	861	353	1355	555
926	18005	-9482	2168	530	82	1356	583
927	18097	-9432	2171	762	136	1355	535
928	18420	-9308	2173	67	86	1355	647
929	18613	-9243	2175	590	131	1355	510
930	18778	-9175	2177	865	94	1355	553
931	18906	-9131	2178	542	102	1355	543
932	19121	-9045	2179	708	194	1355	457
933	19255	-8997	2180	987	205	1355	531
934	19434	-8914	2182	387	156	1355	497
935	19565	-8867	2183	615	352	1355	490
936	19770	-8780	2188	601	69	1355	478
937	19881	-8745	2190	47	105	1355	524
938	20012	-8694	2191	595	115	1355	544
939	20182	-8641	2193	309	128	1355	494
940	20289	-8595	2194	520	129	1355	521
941	20456	-8523	2195	434	103	1355	610
942	20567	-8473	2199	708	253	1355	543
943	20716	-8414	2200	526	120	1355	542
944	21151	-8252	2203	758	211	1355	488
945	21334	-8187	2205	392	421	1355	482
946	21505	-8128	2206	494	134	1355	524
947	21632	-8088	2211	586	250	1355	490
948	21758	-8042	2214	672	101	1355	545
949	21892	-7985	2215	465	116	1355	499
950	21990	57592	2218	987	64	1356	469
951	22082	-7895	2220	198	136	1355	557
952	22227	-7843	2222	112	80	1355	482
953	22339	-7784	2224	444	115	1355	526
954	22587	-7707	2226	708	81	1356	579
955	22720	-7658	2228	779	128	1356	565
956	22933	-7579	2232	359	124	1355	536
957	23061	-7536	2235	38	98	1355	546
958	23199	-7465	2237	484	79	1355	558
959	23348	-7403	2240	1026	103	1355	601
960	23477	-7351	2242	692	129	1355	556
961	23661	-7300	2243	450	328	1355	483
962	23773	-7254	2248	519	104	1355	514
963	23958	-7191	2249	77	117	1356	526
964	24106	-7142	2254	498	137	1356	578
965	24362	-7032	2256	508	123	1355	512
966	24483	-6995	2258	637	184	1355	547
967	24760	-6883	2259	416	108	1355	593
968	24894	-6826	2260	467	160	1355	497
969	24999	-6790	2261	68	135	1356	517
970	25122	-6735	2264	755	196	1355	500
971	25256	-6686	2266	471	93	1355	586
972	25394	-6625	2267	673	110	1356	587
973	25541	-6575	2268	506	141	1355	481
974	25676	-6513	2270	359	143	1356	551
975	25798	-6461	2271	48	101	1356	512
976	25954	-6403	2272	726	134	1355	498
977	26066	-6358	2273	512	121	1355	521
978	26189	-6309	2274	303	104	1355	554
979	26506	-6188	2279	354	173	1355	483
980	26656	-6139	2281	361	126	1355	502
981	26805	-6083	2284	618	126	1356	566
982	26973	-6013	2285	225	148	1355	530
983	27116	-5964	2286	380	101	1355	527
984	27229	-5919	2288	371	104	1355	538
985	27357	-5871	2290	35	189	1355	468
986	27477	-5830	2293	633	102	1355	549
987	27593	-5782	2294	1162	297	1355	502
988	27757	-5727	2295	364	183	1355	519
989	27856	-5692	2298	582	208	1355	527
990	27974	-5653	2301	486	137	1355	535
991	28195	-5565	2304	939	111	1356	584
992	28311	-5522	2306	647	138	1355	486
993	28448	-5472	2308	956	118	1356	579
994	28602	-5415	2311	444	256	1355	489
995	28743	-5368	2313	1120	120	1356	578
996	28863	-5313	2317	1044	128	1355	551
997	29066	-5230	2318	1015	106	1356	568
998	29275	-5141	2320	539	100	1356	619
999	29402	-5097	2322	53	291	1355	531
1000	29524	60499	2324	599	236	1355	478
1001	29674	-4978	2325	482	85	1355	531
1002	29851	-4915	2326	268	93	1355	385
1003	29976	-4868	2328	1062	259	1356	515
1004	30158	-4804	2329	1162	171	1355	603
1005	30288	-4744	2330	732	244	1355	514
1006	30405	-4699	2331	36	89	1356	625
1007	30529	-4649	2332	556	113	1355	531
1008	30769	-4553	2334	1085	165	1355	441
1009	30935	-4495	2336	760	408	1355	405
1010	31064	-4445	2338	216	77	1355	623
1011	31213	-4386	2340	335	114	1355	519
1012	31437	-4302	2343	619	183	1355	552
1013	31562	-4259	2347	878	229	1355	486
1014	31676	-4212	2350	45	101	1355	131
1015	31768	-4185	2352	1019	290	1355	489
1016	31930	-4121	2353	494	102	1356	565
1017	32114	-4041	2355	613	142	1355	531
1018	32461	-3922	2357	542	136	1355	528
1019	32580	-3876	2364	575	187	1355	513
1020	32746	-3814	2366	432	203	1355	515
1021	-32698	-3787	2368	126	152	1355	554
1022	-32548	-3743	2370	369	118	1355	534
1023	-32449	-3709	2372	553	115	1355	530
1024	-32258	-3632	2374	304	122	1355	511
1025	-32138	-3585	2376	784	117	1356	593
1026	-31997	-3532	2379	946	216	1356	518
1027	-31844	-3467	2380	1028	205	1355	524
1028	-31720	-3408	2383	480	351	1356	577
1029	-31380	-3258	2384	405	115	1355	521
1030	-31257	-3202	2387	1162	152	1355	551
1031	-31140	-3156	2391	393	134	1355	486
1032	-31031	-3109	2392	450	101	1355	560
1033	-30923	-3073	2393	416	97	1355	556
1034	-30787	-3031	2396	425	140	1355	522
1035	-30587	-2955	2397	588	130	1356	516
1036	-30372	-2860	2401	601	126	1355	553
1037	-30161	-2782	2402	388	89	1356	686
1038	-30015	-2719	2404	443	127	1355	508
1039	-29875	-2663	2407	525	128	1355	533
1040	-29779	-2618	2410	532	124	1355	529
1041	-29662	-2570	2415	765	120	1355	590
1042	-29453	-2488	2418	828	129	1355	558
1043	-29307	-2419	2421	605	144	1356	575
1044	-29192	-2369	2424	818	135	1357	523
1045	-28923	-2253	2425	437	130	1356	520
1046	-28755	-2199	2427	1162	681	1361	495
1047	-28632	-2162	2430	616	121	1357	582
1048	-28467	-2078	2432	674	153	1356	519
1049	-28100	-1944	2434	926	105	1356	560
1050	37553	63634	2437	374	108	1356	533
1051	-27860	-1849	2442	396	125	1356	516
1052	-27572	-1725	2444	729	125	1356	560
1053	-27455	-1672	2448	663	158	1356	533
1054	-27305	-1621	2449	558	185	1355	491
1055	-27067	-1516	2450	373	118	1355	536
1056	-26677	-1377	2452	614	163	1356	508
1057	-26555	-1337	2455	606	102	1356	594
1058	-26444	-1297	2457	389	102	1356	571
1059	-26330	-1241	2460	1162	160	1356	520
1060	-26134	-1171	2462	701	134	1356	516
1061	-26015	-1118	2464	36	296	1356	556
1062	-25905	-1071	2465	421	128	1355	492
1063	-25770	-1034	2468	433	108	1355	551
1064	-25644	-981	2469	706	134	1356	531
1065	-25538	-930	2472	478	207	1355	487
1066	-25407	-885	2473	333	128	1355	497
1067	-25276	-834	2477	535	258	1355	497
1068	-25144	-786	2480	452	92	1356	604
1069	-25055	-736	2483	152	162	1356	587
1070	-24957	-689	2484	687	122	1356	558
1071	-24749	-623	2488	373	116	1355	545
1072	-24595	-575	2491	221	99	1355	492
1073	-24501	-533	2492	499	93	1355	549
1074	-24375	-473	2494	647	119	1356	570
1075	-24210	-403	2496	399	112	1356	541
1076	-24095	-368	2499	489	223	1356	517
1077	-23971	-315	2503	835	119	1355	542
1078	-23840	-259	2505	817	192	1356	518
1079	-23711	-198	2508	446	108	1356	587
1080	-23603	-149	2512	664	165	1356	550
1081	-23421	-86	2514	823	135	1355	525
1082	-23278	-27	2517	567	128	1355	534
1083	-23080	55	2519	682	171	1356	516
1084	-22972	96	2521	708	107	1356	547
1085	-22880	129	2524	824	103	1356	579
1086	-22777	177	2527	570	143	1356	542
1087	-22670	222	2528	374	113	1356	531
1088	-22542	264	2529	280	163	1355	493
1089	-22355	354	2532	395	112	1355	547
1090	-22260	393	2535	743	109	1356	591
1091	-22127	435	2537	503	132	1356	518
1092	-21998	496	2539	607	282	1355	487
1093	-21891	549	2541	825	161	1356	554
1094	-21799	595	2542	652	91	1356	585
1095	-21591	665	2545	501	164	1355	485
1096	-21466	716	2547	565	238	1356	534
1097	-21357	760	2549	326	133	1356	537
1098	-21294	799	2552	993	127	1356	536
1099	-21058	888	2554	49	106	1356	555
1100	44603	936	2556	576	283	1356	475
1101	-20805	995	2560	553	93	1355	539
1102	-20700	1052	2563	398	78	1355	649
1103	-20496	1117	2565	1001	172	1356	532
1104	-20430	1155	2569	59	127	1355	542
1105	-20056	1290	2573	716	157	1356	514
1106	-19886	1364	2575	590	117	1355	500
1107	-19719	1444	2577	728	134	1356	519
1108	-19528	1511	2579	371	97	1356	580
1109	-19372	1569	2583	507	81	1356	556
1110	-19269	1602	2584	642	88	1356	552
1111	-19152	1636	2585	465	122	1355	481
1112	-19064	1672	2586	364	154	1355	498
1113	-18972	1718	2590	1051	111	1356	579
1114	-18749	1791	2593	49	117	1356	467
1115	-18612	1842	2596	563	162	1355	521
1116	-18537	1867	2597	487	102	1356	524
1117	-18494	1899	2598	454	129	1355	500
1118	-18231	1992	2599	396	99	1355	553
1119	-18138	2020	2602	638	123	1355	534
1120	-17921	2097	2603	512	130	1356	514
1121	-17857	2120	2605	738	117	1355	525
1122	-17794	2147	2606	407	187	1355	498
1123	-17712	2164	2607	494	113	1355	549
1124	-17650	2187	2610	640	195	1356	506
1125	-17581	2210	2611	608	136	1355	541
1126	-17524	2234	2613	359	80	1356	615
1127	-17404	2276	2614	512	168	1355	485
1128	-17239	2337	2615	563	134	1356	519
1129	-17116	2390	2616	420	91	1356	522
1130	-17063	2410	2617	659	194	1356	538
1131	-16980	2463	2618	413	182	1356	529
